LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1593,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3061267275 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId} initialized by client {client}.,102,14,Session: {clientName} initialized by client {clientType}.,103,14,Session: {client_name} initialized by client {client_id}.,102,16,Session: {sessionId}_initialized by client {client}.,103,15,Session: {{client}} initialized by client {{client}}.,104,14,{session} initialized by client {client}.,104,12,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: {<*>} initialized by client {<*>}.,<*> initialized by client <*>.
1594,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {applicableState}, CurrentState: {currentState}",139,32,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",139,65,"Read out cached package applicability for package: {PackageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",138,32,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",139,29,"Read out cached package applicability for package: {packageName}~{architecture}~{language}~{version}, ApplicableState: {applicableState}, CurrentState: {currentState}",137,40,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",137,64,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1595,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3061697300 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId} initialized by client WindowsUpdateAgent.,102,14,Session: [clientId] initialized by client [clientName].,103,14,Session: {0}_{1} initialized by client {2}.,102,15,Session: {sessionId}_{clientId} initialized by client {clientName}.,103,19,Session: {sessionId}_{clientName} initialized by client {clientName},104,17,Session: 30546354_3061697300 initialized by client WindowsUpdateAgent.,104,31,Session: <*> initialized by client WindowsUpdateAgent.,Session: [clientId] initialized by client [clientName].,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>,Session: 30546354_3061697300 initialized by client WindowsUpdateAgent.
1596,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",140,66,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,68,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",140,29,"Read out cached package applicability for package:{packageName}~{architecture}~{language}~{version}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",138,40,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package:<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1597,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3063077379 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId} initialized by client WindowsUpdateAgent.,102,14,Session: {clientId} initialized by client {clientName}.,103,14,Session: {clientId} initialized by client {clientName}.,102,14,Session: {sessionId}_initialized by client {client}.,103,15,Session: <client> initialized by client <client>,104,12,{session}: {clientName} initialized by client {clientName},104,15,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <client> initialized by client <client>,<*>: <*> initialized by client <*>
1598,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",140,68,"Read out cached package applicability for package: {package_name}, ApplicableState: {applicable_state}, CurrentState: {current_state}",139,35,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: {package}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",138,30,"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1599,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3066077550 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: {sessionId} initialized by client {clientName}.,103,15,Session: {clientName}_{sessionId} initialized by client {clientName},102,18,Session: {sessionId}_initialized by client {clientName}.,103,16,Session: {ClientName} initialized by client {ClientName}.,104,16,{sessionId} initialized by client {clientName},104,12,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>,Session: <*> by client <*>.,Session: <*> initialized by client <*>.,<*> initialized by client <*>
1600,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,31,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",139,65,"Read out cached package applicability for package: {packageName}, ApplicableState: {currentState}, CurrentState: {currentState}",138,30,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",139,29,"Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",137,30,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",137,64,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1601,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3067097608 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: {clientName} initialized by client {clientType}.,103,14,Session: {clientId} initialized by client {clientName}.,102,14,Session: {sessionId}_initialized by client {client}.,103,15,Session: {client} initialized by client {client}.,104,14,Session: {{sessionId}} initialized by client {{clientName}}.,104,16,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>.,Session: {<*>} initialized by client {<*>}.
1602,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,31,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",140,66,"Read out cached package applicability for package: {package name}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,32,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: %package%, ApplicableState: %ApplicableState%, CurrentState:%CurrentState%",138,30,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: %package%, ApplicableState: %ApplicableState%, CurrentState:%CurrentState%","Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1603,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3067367624 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: {session_id} initialized by client {client}.,103,14,Session: {0}_{1} initialized by client {2}.,102,15,Session: {sessionId}_{clientId} initialized by client {clientName}.,103,19,Session: <client> initialized by client <client>,104,12,{sessionId}: {sessionType} initialized by client {clientName},104,16,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <client> initialized by client <client>,<*>: <*> initialized by client <*>
1604,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",140,32,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",140,66,"Read out cached package applicability for package: {packageName}, ApplicableState: 112, CurrentState:112",139,30,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",140,29,"Read out cached package applicability for package: %s, ApplicableState: %d, CurrentState:%d",138,24,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: %s, ApplicableState: %d, CurrentState:%d","Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1605,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070257789 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: {clientName} initialized by client {clientType}.,103,15,Session: {client_id} initialized by client {client_name}.,102,16,Session: {sessionId}_initialized by client {clientName}.,103,16,Session: {clientId}_{sessionId} initialized by client {clientName},104,18,{sessionId} initialized by client {clientName},104,12,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>,<*> initialized by client <*>
1606,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState: {currentState}",136,31,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",136,62,"Read out cached package applicability for package: {package_name}, ApplicableState: {applicable_state}, CurrentState: {current_state}",135,35,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",136,29,"Read out cached package applicability for package: {package}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",134,30,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",134,61,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1607,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070387797 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId} initialized by client WindowsUpdateAgent.,102,14,Session: {clientId} initialized by client {clientName}.,103,15,Session: {clientName}_{sessionId} initialized by client {clientName}.,102,19,Session: {sessionId}_{clientId} initialized by client {clientName}.,103,19,Session: <client> initialized by client <client>,104,12,{sessionName} initialized by client {clientId}.,104,14,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <client> initialized by client <client>,<*> initialized by client <*>.
1608,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",138,32,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",138,64,"Read out cached package applicability for package: {package_name}, ApplicableState: {applicable_state}, CurrentState:0",137,31,"Read out cached package applicability for package:{package name}, ApplicableState:{state}, CurrentState:{current state}",138,26,"Read out cached package applicability for package: {packageName}~{architecture}~{version}~{language}, ApplicableState: {applicableState}, CurrentState:{currentState}",136,40,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",136,63,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1609,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070417798 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id}_initialized by client WindowsUpdateAgent.,102,15,Session: _initiated by client _,103,10,Session: {name}_{id} initialized by client {clientName}.,102,16,Session: {sessionId}_{clientId} initialized by client {clientName}.,103,19,Session: {sessionId}_{clientId} initialized by client {clientName},104,17,Session: {session} initialized by client {client}.,104,14,Session: <*> by client WindowsUpdateAgent.,Session: _initiated by client _,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>,Session: <*> initialized by client <*>.
1610,2016-09-29,02:04:11,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],106,33,Failed to internally open package. [HRESULT = {HRESULT}],109,17,Failed to internally open package. [HRESULT = {HRESULT} - {CBS_E_INVALID_PACKAGE}],108,31,Failed to internally open package. [HRESULT = {code}],109,15,Failed to internally open package. [HRESULT = %1!s! - %2!s!],107,24,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],107,34,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>],Failed to internally open package. [HRESULT = <*> - <*>],Failed to internally open package. [HRESULT = <*>],Failed to internally open package. [HRESULT = %<*>!s! - %<*>!s!],Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
1611,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070457801 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: {clientName} initialized by client {clientType}.,103,15,Session: {client_name}_{session_id} initialized by client {client_name}.,102,21,Session: {sessionId}_{clientId} initialized by client {clientName}.,103,19,Session: {sessionId}_{clientName} initialized by client {clientName},104,17,Session: %s initialized by client %s.,104,12,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>,Session: %s initialized by client %s.
1612,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState: {currentState}",136,31,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",136,62,"Read out cached package applicability for package: {package_name}, ApplicableState: {applicable_state}, CurrentState: {current_state}",135,35,"Read out cached package applicability for package:{package name}, ApplicableState:{state}, CurrentState:{state}.",136,26,"Read out cached package applicability for package: [package], ApplicableState: [applicableState], CurrentState:[currentState]",134,30,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",134,61,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>.","Read out cached package applicability for package: [package], ApplicableState: [applicableState], CurrentState:[currentState]","Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1613,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070727816 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId}_3070727816 initialized by client WindowsUpdateAgent.,102,24,Session: ___________ initialized by client ______________.,103,14,Session: {clientId} initialized by client {clientName}.,102,14,Session: {sessionId}_initialized by client {clientName}.,103,16,Session: {clientId}_{sessionId} initialized by client {clientName}.,104,19,{session}: {clientName} initialized by client {clientName},104,15,Session: <*> initialized by client WindowsUpdateAgent.,Session: ___________ initialized by client ______________.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>.,<*>: <*> initialized by client <*>
1614,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",140,66,"Read out cached package applicability for package: {packageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,32,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",140,29,"Read out cached package applicability for package: %s, ApplicableState: %d, CurrentState:%d",138,24,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: %s, ApplicableState: %d, CurrentState:%d","Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1615,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3072147897 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId} initialized by client {clientName}.,102,15,Session: {client_name} initialized by client {client_type}.,103,16,Session: {client_name}_{client_id} initialized by client {client_name}.,102,21,Session: {session id}_initialized by client {client name}.,103,16,Session: {sessionId}_{clientId} initialized by client {clientName}.,104,19,Session: 30546354_3072147897 initialized by client WindowsUpdateAgent.,104,31,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>.,Session: 30546354_3072147897 initialized by client WindowsUpdateAgent.
1616,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",140,68,"Read out cached package applicability for package: {Package_name} ({Package_version}), ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,38,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: {packageName}, ApplicableState: {applicableState}, CurrentState:{currentState}",138,31,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: <*> (<*>), ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1617,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3072677928 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId} initialized by client WindowsUpdateAgent.,102,14,Session: {clientId} initialized by client {clientName}.,103,14,Session: {client_name}_{session_id} initialized by client {client_name}.' where {client_name} is 'WindowsUpdateAgent' and {session_id} is '30546354_3072677928,102,61,Session: {sessionId}_{clientId} initialized by client {clientName}.,103,19,Session: <sessionID>_<timestamp> initialized by client <clientName>,104,18,Session: 30546354_3072677928 initialized by client WindowsUpdateAgent.,104,31,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.' where <*> is 'WindowsUpdateAgent' and <*> is '30546354_3072677928,Session: <*> initialized by client <*>.,Session: <sessionID>_<timestamp> initialized by client <clientName>,Session: 30546354_3072677928 initialized by client WindowsUpdateAgent.
