LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
11,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:05.060,25746,INFO,nova.osapi_compute.wsgi.server,req-31826992-8435-4e03-bc09-ba9cca2d8ef9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661140",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661140",239,81,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661140",239,81,{},240,2,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>",<*>,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
12,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:05.185,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,image {image_id} at ({path}): checking,248,13,image {id} at ({path}) checking...,248,11,image {image_id} at ({image_path}) {action},247,16,image {uuid} at ({path}): checking,248,11,{image_id} at ({path}): checking,248,13,{image_id} at {path}: checking,248,12,image <*> at (<*>): checking,image <*> at (<*>) checking...,image <*> at (<*>) <*>,image <*> at (<*>): checking,<*> at (<*>): checking,<*> at <*>: checking
13,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:05.186,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","image {image_id} at ({path}): in use: on this node {local_instances} local, {shared_instances} on other nodes sharing this instance storage",266,39,"{""image"": {""id"": ""{id}"", ""name"": ""{name}"", ""status"": ""{status}"", ""size"": ""{size}"", ""progress"": ""{progress}"", ""availability_zone"": ""{availability_zone}"", ""created_at"": ""{created_at}"", ""updated_at"": ""{updated_at}"", ""deleted"": false}}",266,74,"image {image_id} at (/var/lib/nova/instances/_base/<image_id>) in use: on this node {local_count}, 0 on other nodes sharing this instance storage",265,46,"image {image_id} at ({path}): in use: on this node {local_count} local, {remote_count} on other nodes sharing this instance storage",266,37,"{resource} ({path}): in use: on this node {local}, {other}",266,21,"image {image_id} at {path} in use: {in_use_count} on this node {node_count} local, {shared_storage_count} on other nodes sharing this instance storage",266,46,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","{""image"": {""id"": ""<*>"", ""name"": ""<*>"", ""status"": ""<*>"", ""size"": ""<*>"", ""progress"": ""<*>"", ""availability_zone"": ""<*>"", ""created_at"": ""<*>"", ""updated_at"": ""<*>"", ""deleted"": <*>}}","image <*> at (<*>) in use: on this node <*>, <*> on other nodes sharing this instance storage","image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","<*> (<*>): in use: on this node <*>, <*>","image <*> at <*> in use: <*> on this node <*> local, <*> on other nodes sharing this instance storage"
14,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:05.367,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,Active base files: {base_files},213,10,Active base files: /{instance_name}/_base/{uuid},214,16,Active base files: /var/lib/nova/instances/_base/{instance_id},213,22,Active base files: {file},214,8,Active base files: {base_path},214,10,{file_path} Active,214,8,Active base files: <*>,Active base files: <*>,Active base files: <*>,Active base files: <*>,Active base files: <*>,<*> Active
15,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:06.321,25746,INFO,nova.osapi_compute.wsgi.server,req-7160b3e7-676b-498f-b147-7759d8eaea76 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563808",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"{} ""GET {} HTTP/1.1"" status: {status} len: {len} time: {time}",240,26,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563808",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563808",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
16,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:06.584,25746,INFO,nova.osapi_compute.wsgi.server,req-e46f1fc1-61ce-4673-b3c7-f8bd94554273 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2580891",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2580891",239,81,"{} ""GET {} HTTP/1.1"" status: {} len: {} time: {}",240,20,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,{},240,2,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>",<*>,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
17,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:07.864,25746,INFO,nova.osapi_compute.wsgi.server,req-546e2e6a-b85e-434a-91dc-53a0a9124a4f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2733629",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"{""ip_address"": ""10.11.10.1"", ""endpoint"": ""/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail"", ""status"": ""200"", ""len"": ""1893"", ""time"": ""0.2733629""}",239,90,"{""ip_address"": ""10.11.10.1"", ""endpoint"": ""/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail"", ""status"": ""200"", ""len"": ""1893"", ""time"": ""0.2733629""}",240,90,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","{""ip_address"": ""<*>"", ""endpoint"": ""<*>"", ""status"": ""<*>"", ""len"": ""<*>"", ""time"": ""<*>""}","{""ip_address"": ""<*>"", ""endpoint"": ""<*>"", ""status"": ""<*>"", ""len"": ""<*>"", ""time"": ""<*>""}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
18,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:08.137,25746,INFO,nova.osapi_compute.wsgi.server,req-e2c35e53-06d3-4feb-84b9-705c94d40e5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694771",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694771",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694771",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
19,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:09.411,25746,INFO,nova.osapi_compute.wsgi.server,req-ce9c8a59-c9ba-43b1-9735-318ceabc9216 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2692339",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,,240,1,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>",,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
20,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:09.692,25746,INFO,nova.osapi_compute.wsgi.server,req-e1da47c6-0f46-4ce8-940c-05397a5fab9e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2777061",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2777061",239,81,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2777061",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2777061",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
21,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:10.279,25743,INFO,nova.api.openstack.compute.server_external_events,req-ab451068-9756-4ad9-9d18-5ceaa6424627 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:e3871ffd-5cd5-4287-bddd-3529f7b59515 for instance b9000564-fe1a-409b-b8cc-1e88b294cd1d,E31,Creating event network-vif-plugged:<*> for instance <*>,Creating event {event_type}:{event_id} for instance {instance_id},238,21,Event: {event},240,6,Creating event {event_type} {instance_id} for instance {instance_id},239,21,Creating event {event_name}:{uuid} for instance {instance_id},240,19,Creating event {event} for instance {instance},238,12,Creating event {event_name}:{uuid} for instance {instance_id},238,19,Creating event <*> for instance <*>,Event: <*>,Creating event <*> <*> for instance <*>,Creating event <*> for instance <*>,Creating event <*> for instance <*>,Creating event <*> for instance <*>
22,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:10.285,25743,INFO,nova.osapi_compute.wsgi.server,req-ab451068-9756-4ad9-9d18-5ceaa6424627 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0913219",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""POST {endpoint}"" status: {status} len: {len} time: {time}",244,26,"IP Address: {ip_address}, Method: POST, Endpoint: {endpoint}, Status: {status}, Length: {len}, Time: {time}.",245,35,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0913219",244,86,"{""ip_address"": ""{ip_address}"", ""method"": ""POST"", ""endpoint"": ""/v2/{project_id}/os-server-external-events"", ""status"": ""{status}"", ""len"": ""{len}"", ""time"": ""{time}""}'

You can use the following placeholders:
{ip_address}: IP address of the client
{endpoint}: The endpoint that was requested
{status}: The response status code
{len}: The length of the response body
{time}: Time taken to process the request
{method}: The method used for the request (either GET, POST, PUT or DELETE)
{project_id}: Project ID associated with the request
""""""

def create_log_template(log):
    # Create the log template
    log_template = {}
    
    # Extract the IP address from the log
    ip_address = re.search(""([0-9]+\.[0-9]+\.[0-9]+\.[0-9]+)"", log).group()
    log_template[""ip_address""] = ip_address
    
    # Extract the endpoint from the log
    endpoint",245,256,"{ip_address} ""POST {endpoint}"" status: {status} len: {len} time: {time}",245,26,"{ip_address} ""POST {endpoint}"" status: {status} len: {len} time: {time}",245,26,"{<*>} ""POST <*>"" status: <*> len: <*> time: <*>","IP Address: <*>, Method: POST, Endpoint: <*>, Status: <*>, Length: <*>, Time: <*>.","<*> ""POST <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{""ip_address"": ""<*>"", ""method"": ""POST"", ""endpoint"": ""<*>"", ""status"": ""<*>"", ""len"": ""<*>"", ""time"": ""<*>""}' You can use the following placeholders: <*>: IP address of the client <*>: The endpoint that was requested <*>: The response status code <*>: The length of the response body <*>: Time taken to process the request <*>: The method used for the request (either GET, POST, PUT or DELETE) <*>: Project ID associated with the request """""" def create_log_template(log): # Create the log template log_template = <*> # Extract the IP address from the log ip_address = re.search(""([<*>-<*>]+\.[<*>-<*>]+\.[<*>-<*>]+\.[<*>-<*>]+)"", log).group() log_template[""ip_address""] = ip_address # Extract the endpoint from the log endpoint","<*> ""POST <*>"" status: <*> len: <*> time: <*>","<*> ""POST <*>"" status: <*> len: <*> time: <*>"
23,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:10.296,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),VM Resumed (Lifecycle Event),202,9,Instance [id]: {event}.,204,8,[instance: {instance_id}] {event_type} ({event_details}),203,19,[instance: {id}] {event},204,10,[instance: {instance_id}] VM Resumed (Lifecycle Event),204,17,[instance: {instance}] VM Resumed (Lifecycle Event),204,15,VM Resumed (Lifecycle Event),Instance [id]: <*>.,[instance: <*>] <*> (<*>),[instance: <*>] <*>,[instance: <*>] VM Resumed (Lifecycle Event),[instance: <*>] VM Resumed (Lifecycle Event)
24,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:10.302,2931,INFO,nova.virt.libvirt.driver,-,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.,"Instance spawned successfully.'

The template of '2018-02-28 01:25:39.010 DEBUG [dolphin-1-thread-1] 172.17.0.1 - ""POST /admin HTTP/1.1"" status: 200 len: 239 time: 0.013984' is '{date} {level} [{thread}] {ip_address} - ""POST {endpoint}"" status: {status} len: {len} time: {time}",199,129,Instance spawned successfully for {instance}.,202,9,[instance: {instance_id}] {message},201,12,[{instance}] Instance spawned successfully.,202,10,[instance: {uuid}] Instance spawned successfully.,202,13,[instance: {instance_id}] Instance spawned successfully.,202,15,"Instance spawned successfully.' The template of '<*>-<*>-<*> <*> DEBUG [dolphin-<*>-thread-<*>] <*> - ""POST <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>' is '<*> <*> [<*>] <*> - ""POST <*>"" status: <*> len: <*> time: <*>",Instance spawned successfully for <*>.,[instance: <*>] <*>,[<*>] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.
25,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:10.303,2931,INFO,nova.compute.manager,req-8e64797b-fb99-4c8a-87e5-9a8de673412f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 19.05 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,Took {time} seconds to spawn the instance on the hypervisor.,212,16,Instance [id] took {duration} seconds to spawn on the hypervisor.,214,17,[instance: {instance_id}] Took {time} seconds to spawn the instance on the hypervisor.,213,24,[{instance}] Took {seconds} seconds to spawn the instance on the hypervisor.,214,19,[{instance}] Took {time} seconds to spawn the instance on the hypervisor.,215,20,[instance: {instance_id}] Took {seconds} seconds to spawn the instance on the hypervisor.,215,25,Took <*> seconds to spawn the instance on the hypervisor.,Instance [id] took <*> seconds to spawn on the hypervisor.,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,[<*>] Took <*> seconds to spawn the instance on the hypervisor.,[<*>] Took <*> seconds to spawn the instance on the hypervisor.,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.
26,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:10.416,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,"During sync_power_state the instance has a pending task (spawning). Skip.'

The template of '2018-03-27 15:10:43.418 27918 WARNING oslo_messaging.rpc.server [-] [req-15754124-451f-478b-805b-716240363693 - - - -] Exception during message delivery: (paste.transmission_failed, Unable to send message to 10.10.10.10:11443) (f904f91-878e-451f-9847-9368e7824145)' is 'Exception during message delivery: (paste.transmission_failed, Unable to send message to {ip_address}:{port}) ({message_id})'
""""""
import re
from collections import defaultdict
from typing import List
from itertools import chain
from pprint import pprint
import",213,256,"Instance: {instance}, During sync_power_state the instance has a pending task ({pending_task})",216,24,[instance: {instance_id}] During {task_name} the instance has a pending task ({task_type}). Skip.,215,29,[{instance}] {message},216,7,[{instance}] During {task} the instance has a pending task ({pending}). Skip.,217,21,[instance: {instance}] During sync_power_state the instance has a pending task ({task}). Skip.,217,26,"During sync_power_state the instance has a pending task (spawning). Skip.' The template of '<*>-<*>-<*> <*> <*> WARNING oslo_messaging.rpc.server [-] [req-<*>-451f-478b-805b-<*> - - - -] Exception during message delivery: (paste.transmission_failed, Unable to send message to <*>) (f904f91-878e-451f-<*>-9368e7824145)' is 'Exception during message delivery: (paste.transmission_failed, Unable to send message to <*>) (<*>)' """""" import re from collections import defaultdict from typing import List from itertools import chain from pprint import pprint import","Instance: <*>, During sync_power_state the instance has a pending task (<*>)",[instance: <*>] During <*> the instance has a pending task (<*>). Skip.,[<*>] <*>,[<*>] During <*> the instance has a pending task (<*>). Skip.,[instance: <*>] During sync_power_state the instance has a pending task (<*>). Skip.
27,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:10.417,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),VM Resumed (Lifecycle Event),202,9,Instance [id]: {event}.,204,8,[instance: {instance_id}] {event_type} ({event_details}),203,19,[instance: {id}] {event},204,10,[instance: {instance_id}] VM Resumed (Lifecycle Event),204,17,[instance: {instance}] VM Resumed (Lifecycle Event),204,15,VM Resumed (Lifecycle Event),Instance [id]: <*>.,[instance: <*>] <*> (<*>),[instance: <*>] <*>,[instance: <*>] VM Resumed (Lifecycle Event),[instance: <*>] VM Resumed (Lifecycle Event)
28,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:10.421,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,image {image_id} at ({path}): checking,248,13,image {id} at ({path}) checking...,248,11,image {image_id} at ({image_path}) {action},247,16,image {uuid} at ({path}): checking,248,11,{image_id} at ({path}): checking,248,13,{image_id} at {path}: checking,248,12,image <*> at (<*>): checking,image <*> at (<*>) checking...,image <*> at (<*>) <*>,image <*> at (<*>): checking,<*> at (<*>): checking,<*> at <*>: checking
29,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:10.424,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","image {image_id} at ({path}): in use: on this node {local_instances} local, {shared_instances} on other nodes sharing this instance storage",266,39,"{""image"": {""id"": ""{id}"", ""name"": ""{name}"", ""status"": ""{status}"", ""size"": ""{size}"", ""progress"": ""{progress}"", ""availability_zone"": ""{availability_zone}"", ""created_at"": ""{created_at}"", ""updated_at"": ""{updated_at}"", ""deleted"": false}}",266,74,"image {image_id} at (/var/lib/nova/instances/_base/<image_id>) in use: on this node {local_count}, 0 on other nodes sharing this instance storage",265,46,"image {image_id} at ({path}): in use: on this node {local_count} local, {remote_count} on other nodes sharing this instance storage",266,37,"{resource} ({path}): in use: on this node {local}, {other}",266,21,"image {image_id} at {path} in use: {in_use_count} on this node {node_count} local, {shared_storage_count} on other nodes sharing this instance storage",266,46,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","{""image"": {""id"": ""<*>"", ""name"": ""<*>"", ""status"": ""<*>"", ""size"": ""<*>"", ""progress"": ""<*>"", ""availability_zone"": ""<*>"", ""created_at"": ""<*>"", ""updated_at"": ""<*>"", ""deleted"": <*>}}","image <*> at (<*>) in use: on this node <*>, <*> on other nodes sharing this instance storage","image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","<*> (<*>): in use: on this node <*>, <*>","image <*> at <*> in use: <*> on this node <*> local, <*> on other nodes sharing this instance storage"
