LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
1774,2015-10-18,"18:09:50,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1775,2015-10-18,"18:09:50,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1776,2015-10-18,"18:09:50,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1777,2015-10-18,"18:09:50,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 293 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,"Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 293 seconds.  Will retry shortly ...'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {lease} seconds.  Will retry shortly ...,"Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1778,2015-10-18,"18:09:51,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1779,2015-10-18,"18:09:51,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1780,2015-10-18,"18:09:51,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 294 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 294 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {lease} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1781,2015-10-18,"18:09:52,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1782,2015-10-18,"18:09:52,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1783,2015-10-18,"18:09:52,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1784,2015-10-18,"18:09:52,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 295 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,"Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {seconds} seconds.  Will retry shortly ...'
Recalculating schedule, headroom=<memory:0, vCores:-27>",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {seconds} seconds.  Will retry shortly ...,"Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...' Recalculating schedule, headroom=<memory:<*>, vCores:-27>",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1785,2015-10-18,"18:09:53,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1786,2015-10-18,"18:09:53,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1787,2015-10-18,"18:09:53,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 296 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 296 seconds.  Will retry shortly ...,Failed to renew lease for [{DFSClient_NONMAPREDUCE_1537864556_1}] for 296 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
1788,2015-10-18,"18:09:54,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1789,2015-10-18,"18:09:54,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1790,2015-10-18,"18:09:54,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1791,2015-10-18,"18:09:54,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 297 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 297 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {297} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1792,2015-10-18,"18:09:55,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1793,2015-10-18,"18:09:55,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1794,2015-10-18,"18:09:55,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 298 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 298 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {lease} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1795,2015-10-18,"18:09:56,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1796,2015-10-18,"18:09:56,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1797,2015-10-18,"18:09:56,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1798,2015-10-18,"18:09:56,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 299 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 299 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {seconds} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1799,2015-10-18,"18:09:57,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1800,2015-10-18,"18:09:57,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1801,2015-10-18,"18:09:57,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 300 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 300 seconds.  Will retry shortly ...,"Failed to renew lease for [{DFSClient_NONMAPREDUCE_1537864556_1}] for 300 seconds.  Will retry shortly ...'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,"of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1802,2015-10-18,"18:09:58,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1803,2015-10-18,"18:09:58,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1804,2015-10-18,"18:09:58,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1805,2015-10-18,"18:09:58,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 301 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,"Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 301 seconds.  Will retry shortly ...'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Failed to renew lease for [{DFSClient_NONMAPUCE_1537864556_1}] for [{seconds} seconds].  Will retry shortly ...,"Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Failed to renew lease for [<*>] for [<*> seconds]. Will retry shortly ...
1806,2015-10-18,"18:09:59,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1807,2015-10-18,"18:09:59,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1808,2015-10-18,"18:09:59,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 302 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 302 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {302} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1809,2015-10-18,"18:10:00,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1810,2015-10-18,"18:10:00,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1811,2015-10-18,"18:10:00,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
